Index,Anime Index,Genre
24095,3527,Based on a Manga
24096,3528,Dancing
24097,3528,Ghosts
24098,3528,Shorts
24099,3528,Supernatural
24100,3528,Original Work
24101,3529,Fantasy
24102,3529,Magical Girl
24103,3529,Shoujo
24104,3529,Henshin Heroes
24105,3529,Magic
24106,3529,Music
24107,3530,Action
24108,3530,Sci Fi
24109,3530,Slice of Life
24110,3530,Aliens
24111,3530,Psychic Powers
24112,3530,Superpowers
24113,3531,Comedy
24114,3531,Chibi
24115,3531,Idols
24116,3531,Showbiz
24117,3531,Based on a 4-Koma Manga
24118,3531,Based on a Manga
24119,3532,Drama
24120,3532,Slice of Life
24121,3532,Age Gap
24122,3532,Boss-Employee Relationship
24123,3532,Childcare
24124,3532,Countryside
24125,3532,Europe
24126,3532,Family Friendly
24127,3532,Family Life
24128,3532,Historical
24129,3532,Lifestyle Change
24130,3532,Mansion
24131,3532,Music
24132,3532,Social Gap
24133,3532,War
24134,3532,World Masterpiece Theater
24135,3532,World War 2
24136,3532,Based on a Novel
24137,3533,Action
24138,3533,Drama
24139,3533,Mystery
24140,3533,Shounen
24141,3533,Illness
24142,3533,Inheritance
24143,3533,Based on a Manga
24144,3534,Action
24145,3534,Fantasy
24146,3534,Shounen
24147,3534,Ninja
24148,3534,Based on a Manga
24149,3535,Sci Fi
24150,3535,Aliens
24151,3535,Aviation
24152,3535,Military
24153,3535,Original Work
24154,3536,Action
24155,3536,Shounen
24156,3536,Aliens
24157,3536,Hand to Hand Combat
24158,3536,Martial Arts
24159,3536,Revenge
24160,3536,Superpowers
24161,3536,Based on a Manga
24162,3537,Action
24163,3537,Adventure
24164,3537,Seinen
24165,3537,Ancient China
24166,3537,Historical
24167,3537,Political
24168,3537,Romance of the Three Kingdoms
24169,3537,War
24170,3537,Based on a Manga
24171,3538,Ecchi
24172,3538,Harem
24173,3538,Mecha
24174,3538,Sci Fi
24175,3538,Power Suits
24176,3538,Based on a Light Novel
24177,3539,Fantasy
24178,3539,Elemental Powers
24179,3539,Family Friendly
24180,3539,Monsters
24181,3539,Based on a Video Game
24182,3540,Action
24183,3540,Hand to Hand Combat
24184,3540,Martial Arts
24185,3540,Based on a Video Game
24186,3541,Action
24187,3541,Sci Fi
24188,3541,Aliens
24189,3541,Aviation
24190,3541,Military
24191,3541,War
24192,3541,Based on a Novel
24193,3542,Shounen
24194,3542,Supernatural
24195,3542,Based on a Manga
24196,3543,Action
24197,3543,Comedy
24198,3543,Fantasy
24199,3543,Sci Fi
24200,3543,Conspiracy
24201,3543,School Life
24202,3543,Superpowers
24203,3543,Original Work
24204,3544,Adventure
24205,3544,Comedy
24206,3544,Shounen
24207,3544,Family Friendly
24208,3544,Superheroes
24209,3544,Superpowers
24210,3545,Comedy
24211,3545,Ecchi
24212,3545,Romance
24213,3545,Novel Industry
24214,3545,Siblings
24215,3545,Based on a Light Novel
24216,3546,Comedy
24217,3546,Seinen
24218,3546,Slice of Life
24219,3546,Based on a Manga
24220,3547,Comedy
24221,3547,Sci Fi
24222,3547,Magic
24223,3547,Parody
24224,3547,Psychic Powers
24225,3547,Supernatural
24226,3547,Superpowers
24227,3548,Sci Fi
24228,3548,Shounen
24229,3548,Power Suits
24230,3548,Based on a Manga
24231,3549,Comedy
24232,3549,Seinen
24233,3549,16th Century
24234,3549,Chibi
24235,3549,Feudal Japan
24236,3549,Historical
24237,3549,Ninja
24238,3549,Overpowered Main Characters
24239,3549,Rebellions
24240,3549,Short Episodes
24241,3549,Based on a 4-Koma Manga
24242,3549,Based on a Manga
24243,3550,Drama
24244,3550,Ecchi
24245,3550,Mystery
24246,3550,Sci Fi
24247,3550,Aliens
24248,3550,Superpowers
24249,3550,Transfer Students
24250,3550,Based on a Manga
24251,3551,Comedy
24252,3551,Ecchi
24253,3551,Picture Drama
24254,3552,Action
24255,3552,Fantasy
24256,3552,Sci Fi
24257,3552,Shounen
24258,3552,Hand to Hand Combat
24259,3552,Power Suits
24260,3552,Superpowers
24261,3553,Mystery
24262,3553,Shounen
24263,3553,Based on a Manga
24264,3554,Fantasy
24265,3554,Seinen
24266,3554,Japanese Mythology
24267,3554,Based on a Manga
24268,3555,Adventure
24269,3555,Comedy
24270,3555,Seinen
24271,3555,Slice of Life
24272,3555,Animal Protagonists
24273,3555,Cats
24274,3555,Family Friendly
24275,3555,Non-Human Protagonists
24276,3555,Pets
24277,3555,Based on a Manga
24278,3555,CG Animation
24279,3556,Comedy
24280,3556,Romance
24281,3556,Shoujo
24282,3556,Idols
24283,3556,Based on a Manga
24284,3557,Japanese Mythology
24285,3557,Supernatural
24286,3557,Youkai
24287,3558,Action
24288,3558,Sci Fi
24289,3558,Recap
24290,3558,Superpowers
24291,3558,Original Work
24292,3559,Action
24293,3559,Sci Fi
24294,3559,Based on a Light Novel
24295,3560,Comedy
24296,3560,Sci Fi
24297,3560,Cats
24298,3560,Family Friendly
24299,3560,Fishing
24300,3560,Non-Human Protagonists
24301,3560,Robots
24302,3561,Action
24303,3561,Adventure
24304,3561,Comedy
24305,3561,Shounen
24306,3561,Family Friendly
24307,3561,Ninja
24308,3561,Based on a Manga
24309,3562,Sports
24310,3562,Cars
24311,3562,Racing
24312,3562,Original Work
24313,3563,Action
24314,3563,Mecha
24315,3563,Sci Fi
24316,3563,Supernatural
24317,3563,War
24318,3563,CG Animation
24319,3564,Fantasy
24320,3564,Journey to the West
24321,3564,Based on a Manga
24322,3565,Action
24323,3565,Fantasy
24324,3565,Dragon Quest
24325,3566,Comedy
24326,3566,Fantasy
24327,3566,Slice of Life
24328,3566,Anime Tamago
24329,3566,Original Work
24330,3567,Action
24331,3567,Fantasy
24332,3567,Magic
24333,3567,Mercenaries
24334,3567,Based on a Light Novel
24335,3568,Action
24336,3568,Power Suits
24337,3568,Samurai
24338,3569,Action
24339,3569,Mecha
24340,3569,Sci Fi
24341,3569,Military
24342,3569,War
24343,3570,Action
24344,3570,Comedy
24345,3570,Ecchi
24346,3570,Harem
24347,3570,Seinen
24348,3570,Supernatural
24349,3570,Based on a Manga
24350,3571,Drama
24351,3571,Slice of Life
24352,3571,Historical
24353,3571,Music
24354,3571,Original Work
24355,3572,Drama
24356,3572,Historical
24357,3572,Person in a Strange World
24358,3572,Time Travel
24359,3572,War
24360,3572,World War 2
24361,3573,Action
24362,3573,Adventure
24363,3573,Sci Fi
24364,3574,Action
24365,3574,Adventure
24366,3574,Fantasy
24367,3574,Angels
24368,3574,Bounty Hunters
24369,3574,Demons
24370,3574,Magic
24371,3574,Monsters
24372,3574,Short Episodes
24373,3574,Based on a Mobile Game
24374,3575,Picture Drama
24375,3576,Comedy
24376,3576,Ecchi
24377,3576,Magic
24378,3576,School Life
24379,3576,Original Work
24380,3577,Drama
24381,3577,Korean Animation
24382,3577,Psychological
24383,3577,Thriller
24384,3577,Original Work
24385,3578,Action
24386,3578,Adventure
24387,3578,Seinen
24388,3578,Hand to Hand Combat
24389,3578,Martial Arts
24390,3579,Japanese Mythology
24391,3579,Supernatural
24392,3579,Youkai
24393,3580,Action
24394,3580,Mecha
24395,3580,Sci Fi
24396,3580,Military
24397,3580,War
24398,3580,Based on a Video Game
24399,3581,Action
24400,3581,Comedy
24401,3581,Sci Fi
24402,3581,Shounen
24403,3581,Recap
24404,3581,School Life
24405,3581,Superheroes
24406,3581,Based on a Manga
24407,3582,Comedy
24408,3582,Animal Protagonists
24409,3582,Anthropomorphic
24410,3582,Cats
24411,3582,Educational
24412,3582,Family Friendly
24413,3582,Feudal Japan
24414,3582,Historical
24415,3582,Non-Human Protagonists
24416,3582,Parody
24417,3582,Short Episodes
24418,3582,Based on a Manga
24419,3583,Drama
24420,3583,Romance
24421,3583,Shoujo
24422,3583,Short Episodes
24423,3583,Based on a Manga
24424,3584,Shounen
24425,3584,Sports
24426,3584,Cycling
24427,3584,Racing
24428,3584,Recap
24429,3584,School Club
24430,3584,School Life
24431,3584,Based on a Manga
24432,3585,Comedy
24433,3585,Sci Fi
24434,3585,Episodic
24435,3585,Outer Space
24436,3586,Adventure
24437,3586,Comedy
24438,3586,Sci Fi
24439,3586,Outer Space
24440,3586,Based on a Light Novel
24441,3587,Criminals
24442,3587,Island
24443,3587,Shorts
24444,3587,Thieves
24445,3588,Comedy
24446,3588,Ecchi
24447,3588,Romance
24448,3588,Master-Servant Relationship
24449,3588,Picture Drama
24450,3589,Comedy
24451,3589,Crude
24452,3590,Action
24453,3590,Ecchi
24454,3590,Fantasy
24455,3590,Harem
24456,3590,Animal Characteristics
24457,3590,Dragons
24458,3590,Magic
24459,3590,Based on a Light Novel
24460,3591,Sci Fi
24461,3591,Chinese Animation
24462,3591,Short Episodes
24463,3591,CG Animation
24464,3592,Comedy
24465,3592,Fantasy
24466,3592,Chibi
24467,3592,Based on a Manga
24468,3593,Comedy
24469,3593,Sci Fi
24470,3593,Gag
24471,3593,Magic
24472,3593,Parody
24473,3593,Psychic Powers
24474,3593,Supernatural
24475,3593,Superpowers
24476,3594,Drama
24477,3594,Korean Animation
24478,3594,Psychological
24479,3594,Thriller
24480,3594,Original Work
24481,3595,Action
24482,3595,Magical Girl
24483,3595,Family Friendly
24484,3595,Henshin Heroes
24485,3595,Magic
24486,3595,Magic School
24487,3595,Monster-of-the-week
24488,3595,School Life
24489,3595,Sentai
24490,3595,Superheroes
24491,3595,Tokusatsu
24492,3596,Mystery
24493,3596,Seinen
24494,3596,Art
24495,3596,Based on a Manga
24496,3597,Action
24497,3597,Comedy
24498,3597,Fantasy
24499,3597,Episodic
24500,3597,Supernatural
24501,3597,Original Work
24502,3598,Action
24503,3598,Seinen
24504,3598,America
24505,3598,Bounty Hunters
24506,3598,Guns
24507,3598,Noir
24508,3598,Based on a Manga
24509,3599,Idols
24510,3599,Music
24511,3599,Showbiz
24512,3600,Drama
24513,3600,Mecha
24514,3600,Journalism
24515,3600,Military
24516,3600,Photography
24517,3600,Political
24518,3600,Real Robot
24519,3600,War
24520,3600,Work Life
24521,3600,Original Work
24522,3601,Family Friendly
24523,3601,Fashion
24524,3601,Ice Skating
24525,3601,Idols
24526,3601,Music
24527,3601,Showbiz
24528,3601,Based on a Video Game
24529,3602,Comedy
24530,3602,Shoujo
24531,3602,Based on a Manga
24532,3603,Action
24533,3603,Sci Fi
24534,3603,Superheroes
24535,3603,Based on a Comic Book
24536,3604,Slice of Life
24537,3605,Action
24538,3605,Mecha
24539,3605,Sci Fi
24540,3605,Aliens
24541,3605,Post-apocalyptic
24542,3605,Psychological
24543,3606,Comedy
24544,3606,Fantasy
24545,3606,Slice of Life
24546,3606,Animal Protagonists
24547,3606,Cars
24548,3606,Dogs
24549,3606,Original Work
24550,3607,Harem
24551,3607,Vocaloid
24552,3608,Comedy
24553,3608,Harem
24554,3608,Sci Fi
24555,3608,Slice of Life
24556,3608,Aliens
24557,3608,Anthropomorphic
24558,3608,Interspecies Relationship
24559,3608,Non-Human Protagonists
24560,3608,Supernatural
24561,3608,Based on a Light Novel
24562,3609,Drama
24563,3609,Sci Fi
24564,3609,Political
24565,3609,CG Animation
24566,3609,Original Work
24567,3610,Comedy
24568,3610,Drama
24569,3610,Romance
24570,3610,Shounen
24571,3610,Love Triangle
24572,3610,Based on a Manga
24573,3611,Sci Fi
24574,3611,Based on a Light Novel
24575,3612,BL
24576,3612,Drama
24577,3612,Fantasy
24578,3612,Romance
24579,3612,Shounen-ai
24580,3612,Adult Couples
24581,3612,Magic
24582,3612,Opposites Attract
24583,3612,Short Episodes
24584,3612,Original Work
24585,3613,Card Battles
24586,3613,Monsters
24587,3613,Based on a Card Game
24588,3614,Adventure
24589,3614,Sci Fi
24590,3614,Aliens
24591,3614,Leijiverse
24592,3614,Military
24593,3614,Outer Space
24594,3614,Space Opera
24595,3614,War
24596,3614,Original Work
24597,3615,Food and Beverage
24598,3615,Historical
24599,3615,Korean Animation
24600,3616,Comedy
24601,3616,Shounen
24602,3616,Gag
24603,3616,School Life
24604,3616,Short Episodes
24605,3616,Transfer Students
24606,3616,Based on a Manga
24607,3617,Mystery
24608,3617,Shoujo
24609,3617,Curse
24610,3617,Japanese Mythology
24611,3617,Supernatural
24612,3617,Youkai
24613,3617,Based on a Manga
24614,3618,Action
24615,3618,Shounen
24616,3618,Desert
24617,3618,Dystopia
24618,3618,Hand to Hand Combat
24619,3618,Martial Arts
24620,3618,Overpowered Main Characters
24621,3618,Post-apocalyptic
24622,3618,Based on a Manga
24623,3619,Action
24624,3619,Mecha
24625,3619,Sci Fi
24626,3619,Human Experimentation
24627,3619,Monsters
24628,3619,Power Suits
24629,3619,Original Work
24630,3620,BL
24631,3620,Yaoi
24632,3620,Based on a Manga
24633,3621,Action
24634,3621,Comedy
24635,3621,Breaking the Fourth Wall
24636,3621,Conspiracy
24637,3621,Detectives
24638,3621,Monster-of-the-week
24639,3621,Monsters
24640,3621,Parody
24641,3621,Police
24642,3621,Original Work
24643,3622,Action
24644,3622,Drama
24645,3622,Seinen
24646,3622,Assassins
24647,3622,Guns
24648,3622,Based on a Manga
24649,3623,Sci Fi
24650,3623,Androids
24651,3623,Post-apocalyptic
24652,3623,Robots
24653,3623,CG Animation
24654,3624,Ecchi
24655,3624,Romance
24656,3624,Seinen
24657,3624,Brother Complex
24658,3624,Siblings
24659,3624,Based on a Manga
24660,3625,Action
24661,3625,Mecha
24662,3625,Sci Fi
24663,3625,Political
24664,3625,War
24665,3626,Sci Fi
24666,3626,Seinen
24667,3626,Leijiverse
24668,3626,Space Opera
24669,3626,Based on a Manga
24670,3627,Comedy
24671,3627,Drama
24672,3627,Ecchi
24673,3627,Fantasy
24674,3627,Harem
24675,3627,Romance
24676,3627,Chinese Animation
24677,3627,Contemporary Fantasy
24678,3627,School Life
24679,3627,Urban Fantasy
24680,3628,Action
24681,3628,Sci Fi
24682,3628,Superheroes
24683,3628,Superpowers
24684,3628,Vigilantes
24685,3628,Based on a Manga
24686,3629,Adventure
24687,3629,Fantasy
24688,3629,Ocean
24689,3629,Pirates
24690,3630,Comedy
24691,3630,Sci Fi
24692,3630,Slice of Life
24693,3630,Aliens
24694,3630,Childcare
24695,3630,Non-Human Protagonists
24696,3630,Orphans
24697,3630,Based on a Manga
24698,3631,Adventure
24699,3631,Comedy
24700,3631,Fantasy
24701,3631,Horror
24702,3631,Shounen
24703,3631,Parody
24704,3631,Based on a Manga
24705,3632,Comedy
24706,3632,Fantasy
24707,3632,Shounen
24708,3632,Animal Characteristics
24709,3632,Chibi
24710,3632,Dragons
24711,3632,Non-Human Protagonists
24712,3632,Parody
24713,3632,Slapstick
24714,3632,Tournaments
24715,3632,Based on a Manga
24716,3633,Comedy
24717,3633,Horror
24718,3634,Comedy
24719,3634,Shoujo
24720,3634,Based on a Manga
24721,3635,""
24722,3636,Comedy
24723,3636,Mystery
24724,3636,Detectives
24725,3637,BL
24726,3637,Romance
24727,3637,Shounen-ai
24728,3637,Yaoi
24729,3637,Adult Couples
24730,3637,Europe
24731,3637,Mature Romance
24732,3637,Based on a Manga
24733,3638,Sci Fi
24734,3638,Leijiverse
24735,3638,Trains
24736,3639,Action
24737,3639,Adventure
24738,3639,Comedy
24739,3639,Fantasy
24740,3639,Shounen
24741,3639,Based on a Manga
24742,3640,Action
24743,3640,Shounen
24744,3640,17th Century
24745,3640,Body Sharing
24746,3640,Feudal Japan
24747,3640,Historical
24748,3640,Samurai
24749,3640,Supernatural
24750,3640,Based on a Manga
24751,3641,Horror
24752,3641,Mystery
24753,3641,19th Century
24754,3641,Episodic
24755,3641,Feudal Japan
24756,3641,Historical
24757,3641,Melancholy
24758,3641,Writers
24759,3641,Based on a Novel
24760,3642,Magical Girl
24761,3642,Henshin Heroes
24762,3642,Magic
24763,3643,Action
24764,3643,Psychic Powers
24765,3643,Ship
24766,3643,Superpowers
24767,3644,Comedy
24768,3644,Mecha
24769,3644,Sci Fi
24770,3644,Aliens
24771,3645,Shounen
24772,3645,Sports
24773,3645,Football
24774,3645,Tournaments
24775,3645,Based on a Manga
24776,3646,Action
24777,3646,Power Suits
24778,3646,Samurai
24779,3647,Based on a Manga
24780,3647,Based on a Video Game
24781,3648,Comedy
24782,3648,Ecchi
24783,3648,Fantasy
24784,3648,Seinen
24785,3648,Contemporary Fantasy
24786,3648,Coworkers
24787,3648,Demons
24788,3648,Magic
24789,3648,Panty Shots
24790,3648,Urban Fantasy
24791,3648,Work Life
24792,3648,Based on a Light Novel
24793,3649,Reverse Harem
24794,3649,Romance
24795,3649,Christmas
24796,3649,Valentines Day
24797,3649,Based on a Light Novel
24798,3650,Action
24799,3650,Adventure
24800,3650,Mystery
24801,3650,19th Century
24802,3650,England
24803,3650,Europe
24804,3650,Historical
24805,3650,Human Experimentation
24806,3650,Psychological
24807,3650,Sherlock Holmes
24808,3650,Thriller
24809,3650,Zombies
24810,3650,Based on a Novel
24811,3651,Comedy
24812,3651,Sci Fi
24813,3651,Supernatural
24814,3651,Superpowers
24815,3651,Based on a Light Novel
24816,3652,Drama
24817,3653,Comedy
24818,3653,Shounen
24819,3653,Cooking
24820,3653,Family Friendly
24821,3653,Food and Beverage
24822,3653,Based on a Manga
24823,3654,Fantasy
24824,3654,Isekai
24825,3654,Magic
24826,3654,Person in a Strange World
24827,3654,Short Episodes
24828,3654,Witches
24829,3654,Original Work
24830,3655,Shounen
24831,3655,Sports
24832,3655,Soccer
24833,3655,Based on a Manga
24834,3656,Fantasy
24835,3656,Shounen
24836,3656,Family Friendly
24837,3656,Monsters
24838,3656,Promotional
24839,3656,Shorts
24840,3656,Based on a Video Game
24841,3657,Drama
24842,3657,Shounen
24843,3657,Doctors
24844,3657,Medical
24845,3657,Based on a Manga
24846,3658,Drama
24847,3658,Korean Animation
24848,3659,Cats
24849,3659,Crossover
24850,3659,Family Friendly
24851,3659,Ninja
24852,3659,Non-Human Protagonists
24853,3659,Robots
24854,3660,Fantasy
24855,3660,Magical Girl
24856,3660,Henshin Heroes
24857,3660,Magic
24858,3661,Magical Girl
24859,3661,Henshin Heroes
24860,3661,Magic
24861,3662,Shounen
24862,3662,Sports
24863,3662,Soccer
24864,3662,Based on a Manga
24865,3663,Adventure
24866,3663,Comedy
24867,3663,Fantasy
24868,3663,Shounen
24869,3663,Cats
24870,3663,Family Friendly
24871,3663,Forest
24872,3663,Jungle
24873,3663,Non-Human Protagonists
24874,3663,Robots
24875,3663,Time Travel
24876,3663,Based on a Manga
24877,3664,Comedy
24878,3664,Crossover
24879,3665,Comedy
24880,3665,Crude
24881,3665,Supernatural
24882,3666,Fantasy
24883,3666,Abstract
24884,3666,Dancing
24885,3666,Supernatural
24886,3666,Vocaloid
24887,3667,Magical Girl
24888,3667,Henshin Heroes
24889,3667,Magic
24890,3668,Action
24891,3668,Adventure
24892,3668,Fantasy
24893,3668,Magic
24894,3668,Medieval
24895,3668,Royalty
24896,3668,Based on a Light Novel
24897,3669,Action
24898,3669,Mecha
24899,3669,Sci Fi
24900,3669,Sports
24901,3669,Racing
24902,3669,Original Work
24903,3670,Vocaloid
24904,3671,Adventure
24905,3671,Sci Fi
24906,3671,Time Travel
24907,3671,Original Work
24908,3672,Action
24909,3672,Comedy
24910,3672,Sci Fi
24911,3672,Shounen
24912,3672,Sports
24913,3672,Hand to Hand Combat
24914,3672,Superheroes
24915,3672,Superpowers
24916,3672,Wrestling
24917,3673,Seinen
24918,3673,Animal Protagonists
24919,3673,Anthropomorphic
24920,3673,Birds
24921,3673,Military
24922,3673,Non-Human Protagonists
24923,3674,Comedy
24924,3674,Romance
24925,3674,Time Travel
24926,3674,Based on a Manga
24927,3675,Drama
24928,3675,Biographies
24929,3676,Adventure
24930,3676,Fantasy
24931,3676,Seinen
24932,3676,Based on a Light Novel
24933,3677,Romance
24934,3677,Gangs
24935,3677,Yakuza
24936,3677,Based on a Manga
24937,3678,Action
24938,3678,Mecha
24939,3678,Sci Fi
24940,3678,Military
24941,3678,Based on a Video Game
24942,3679,Fantasy
24943,3679,Magical Girl
24944,3679,Henshin Heroes
24945,3679,Magic
24946,3680,Slice of Life
24947,3680,Iyashikei
24948,3680,Photography
24949,3680,School Life
24950,3680,Original Work
24951,3681,Action
24952,3681,Adventure
24953,3681,Fantasy
24954,3681,Chinese Animation
24955,3681,Cultivation
24956,3681,Based on a Novel
24957,3682,Drama
24958,3682,Afterlife
24959,3682,Shinigami
24960,3682,Supernatural
24961,3683,Action
24962,3683,Mecha
24963,3683,Sci Fi
24964,3683,Aliens
24965,3683,Military
24966,3683,Real Robot
24967,3684,Magical Girl
24968,3684,Shoujo
24969,3684,Henshin Heroes
